StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);GenericCounter1(P);GenericCounter1(C);GenericCounter2(P);GenericCounter2(C);GenericCounter3(P);GenericCounter3(C);GenericCounter4(P);GenericCounter4(C);GenericCounter5(P);GenericCounter5(C);
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	19:54:35:865	1372429475.865500;2013-06-28	19:55:35:865	1372429535.865500;00:01:00;09:21:00;25;25;25;0;0;1500;841500;841500;899;1504;840590;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:066;00:00:36:061;00:00:00:188;00:00:35:766;00:00:36:066;00:00:36:061;00:00:00:188;00:00:35:766;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	19:55:35:865	1372429535.865500;2013-06-28	19:56:35:865	1372429595.865500;00:01:00;09:22:00;25;25;25;0;0;1500;843000;843000;899;1500;842090;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:070;00:00:36:061;00:00:00:164;00:00:35:702;00:00:36:070;00:00:36:061;00:00:00:164;00:00:35:702;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	19:56:35:865	1372429595.865500;2013-06-28	19:57:35:865	1372429655.865500;00:01:00;09:23:00;25;25;25;0;0;1500;844500;844500;906;1493;843583;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:055;00:00:36:061;00:00:00:149;00:00:36:001;00:00:36:055;00:00:36:061;00:00:00:149;00:00:36:001;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	19:57:35:865	1372429655.865500;2013-06-28	19:58:35:865	1372429715.865500;00:01:00;09:24:00;25;25;25;0;0;1500;846000;846000;901;1505;845088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:060;00:00:36:061;00:00:00:169;00:00:35:937;00:00:36:060;00:00:36:061;00:00:00:169;00:00:35:937;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	19:58:35:865	1372429715.865500;2013-06-28	19:59:35:865	1372429775.865500;00:01:00;09:25:00;25;25;25;0;0;1500;847500;847500;898;1503;846591;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:067;00:00:36:061;00:00:00:166;00:00:35:873;00:00:36:067;00:00:36:061;00:00:00:166;00:00:35:873;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	19:59:35:865	1372429775.865500;2013-06-28	20:00:35:865	1372429835.865500;00:01:00;09:26:00;25;25;25;0;0;1500;849000;849000;902;1496;848087;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:087;00:00:36:061;00:00:00:164;00:00:35:810;00:00:36:087;00:00:36:061;00:00:00:164;00:00:35:809;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:00:35:865	1372429835.865500;2013-06-28	20:01:35:865	1372429895.865500;00:01:00;09:27:00;25;25;25;0;0;1500;850500;850500;902;1500;849587;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:067;00:00:36:061;00:00:00:154;00:00:35:747;00:00:36:067;00:00:36:061;00:00:00:154;00:00:35:746;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:01:35:865	1372429895.865500;2013-06-28	20:02:35:865	1372429955.865500;00:01:00;09:28:00;25;25;25;0;0;1500;852000;852000;901;1501;851088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:055;00:00:36:061;00:00:00:156;00:00:36:039;00:00:36:055;00:00:36:061;00:00:00:156;00:00:36:038;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:02:35:865	1372429955.865500;2013-06-28	20:03:35:865	1372430015.865500;00:01:00;09:29:00;25;25;25;0;0;1500;853500;853500;901;1500;852588;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:062;00:00:36:061;00:00:00:149;00:00:35:975;00:00:36:062;00:00:36:061;00:00:00:149;00:00:35:975;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:03:35:865	1372430015.865500;2013-06-28	20:04:35:865	1372430075.865500;00:01:00;09:30:00;25;25;25;0;0;1500;855000;855000;901;1500;854088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:065;00:00:36:061;00:00:00:165;00:00:35:912;00:00:36:065;00:00:36:061;00:00:00:165;00:00:35:912;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:04:35:865	1372430075.865500;2013-06-28	20:05:35:865	1372430135.865500;00:01:00;09:31:00;25;25;25;0;0;1500;856500;856500;899;1502;855590;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:066;00:00:36:061;00:00:00:149;00:00:35:849;00:00:36:066;00:00:36:061;00:00:00:149;00:00:35:849;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:05:35:865	1372430135.865500;2013-06-28	20:06:35:865	1372430195.865500;00:01:00;09:32:00;25;25;25;0;0;1500;858000;858000;901;1498;857088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:051;00:00:36:061;00:00:00:161;00:00:35:786;00:00:36:051;00:00:36:061;00:00:00:161;00:00:35:786;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:06:35:865	1372430195.865500;2013-06-28	20:07:35:865	1372430255.865500;00:01:00;09:33:00;25;25;25;0;0;1500;859500;859500;900;1501;858589;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:053;00:00:36:061;00:00:00:151;00:00:35:724;00:00:36:053;00:00:36:061;00:00:00:151;00:00:35:723;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:07:35:865	1372430255.865500;2013-06-28	20:08:35:865	1372430315.865500;00:01:00;09:34:00;25;25;25;0;0;1500;861000;861000;903;1497;860086;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:073;00:00:36:061;00:00:00:150;00:00:36:010;00:00:36:073;00:00:36:061;00:00:00:150;00:00:36:009;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:08:35:865	1372430315.865500;2013-06-28	20:09:35:865	1372430375.865500;00:01:00;09:35:00;25;25;25;0;0;1500;862500;862500;903;1500;861586;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:071;00:00:36:061;00:00:00:161;00:00:35:947;00:00:36:071;00:00:36:061;00:00:00:161;00:00:35:946;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:09:35:865	1372430375.865500;2013-06-28	20:10:35:865	1372430435.865500;00:01:00;09:36:00;25;25;25;0;0;1500;864000;864000;899;1504;863090;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:018;00:00:36:061;00:00:00:150;00:00:35:884;00:00:36:018;00:00:36:061;00:00:00:150;00:00:35:884;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:10:35:865	1372430435.865500;2013-06-28	20:11:35:867	1372430495.867500;00:01:00;09:37:00;25;24.9992;25;0;0;1500;865500;865500;903;1496;864586;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:008;00:00:36:061;00:00:00:154;00:00:35:822;00:00:36:008;00:00:36:061;00:00:00:154;00:00:35:822;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:11:35:867	1372430495.867500;2013-06-28	20:12:35:867	1372430555.867500;00:01:00;09:38:00;25;25;25;0;0;1500;867000;867000;905;1498;866084;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:033;00:00:36:061;00:00:00:156;00:00:35:760;00:00:36:033;00:00:36:061;00:00:00:156;00:00:35:760;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:12:35:867	1372430555.867500;2013-06-28	20:13:35:867	1372430615.867500;00:01:00;09:39:00;25;25;25;0;0;1500;868500;868500;898;1507;867591;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:029;00:00:36:061;00:00:00:162;00:00:36:040;00:00:36:029;00:00:36:061;00:00:00:162;00:00:36:039;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:13:35:867	1372430615.867500;2013-06-28	20:14:35:867	1372430675.867500;00:01:00;09:40:00;25;25;25;0;0;1500;870000;870000;898;1500;869091;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:049;00:00:36:061;00:00:00:156;00:00:35:978;00:00:36:049;00:00:36:061;00:00:00:156;00:00:35:977;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:14:35:867	1372430675.867500;2013-06-28	20:15:35:867	1372430735.867500;00:01:00;09:41:00;25;25;25;0;0;1500;871500;871500;903;1495;870586;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:065;00:00:36:061;00:00:00:160;00:00:35:916;00:00:36:065;00:00:36:061;00:00:00:160;00:00:35:915;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:15:35:867	1372430735.867500;2013-06-28	20:16:35:867	1372430795.867500;00:01:00;09:42:00;25;25;25;0;0;1500;873000;873000;900;1503;872089;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:070;00:00:36:061;00:00:00:160;00:00:35:854;00:00:36:070;00:00:36:061;00:00:00:160;00:00:35:853;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:16:35:867	1372430795.867500;2013-06-28	20:17:35:867	1372430855.867500;00:01:00;09:43:00;25;25;25;0;0;1500;874500;874500;902;1498;873587;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:044;00:00:36:061;00:00:00:159;00:00:35:792;00:00:36:044;00:00:36:061;00:00:00:159;00:00:35:792;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:17:35:867	1372430855.867500;2013-06-28	20:18:35:867	1372430915.867500;00:01:00;09:44:00;25;25;25;0;0;1500;876000;876000;901;1501;875088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:031;00:00:36:061;00:00:00:161;00:00:35:731;00:00:36:031;00:00:36:061;00:00:00:161;00:00:35:731;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:18:35:867	1372430915.867500;2013-06-28	20:19:35:867	1372430975.867500;00:01:00;09:45:00;25;25;25;0;0;1500;877500;877500;901;1500;876588;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:021;00:00:36:061;00:00:00:155;00:00:36:005;00:00:36:021;00:00:36:061;00:00:00:155;00:00:36:004;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:19:35:867	1372430975.867500;2013-06-28	20:20:35:867	1372431035.867500;00:01:00;09:46:00;25;25;25;0;0;1500;879000;879000;899;1502;878090;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:055;00:00:36:061;00:00:00:152;00:00:35:943;00:00:36:055;00:00:36:061;00:00:00:152;00:00:35:943;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:20:35:867	1372431035.867500;2013-06-28	20:21:35:867	1372431095.867500;00:01:00;09:47:00;25;25;25;0;0;1500;880500;880500;899;1500;879590;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:049;00:00:36:061;00:00:00:144;00:00:35:882;00:00:36:049;00:00:36:061;00:00:00:144;00:00:35:881;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:21:35:867	1372431095.867500;2013-06-28	20:22:35:867	1372431155.867500;00:01:00;09:48:00;25;25;25;0;0;1500;882000;882000;900;1499;881089;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:071;00:00:36:061;00:00:00:166;00:00:35:821;00:00:36:071;00:00:36:061;00:00:00:166;00:00:35:820;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:22:35:867	1372431155.867500;2013-06-28	20:23:35:867	1372431215.867500;00:01:00;09:49:00;25;25;25;0;0;1500;883500;883500;901;1499;882588;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:035;00:00:36:061;00:00:00:151;00:00:35:760;00:00:36:035;00:00:36:061;00:00:00:151;00:00:35:760;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:23:35:867	1372431215.867500;2013-06-28	20:24:35:867	1372431275.867500;00:01:00;09:50:00;25;25;25;0;0;1500;885000;885000;901;1500;884088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:046;00:00:36:061;00:00:00:152;00:00:36:028;00:00:36:046;00:00:36:061;00:00:00:152;00:00:36:028;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:24:35:867	1372431275.867500;2013-06-28	20:25:35:867	1372431335.867500;00:01:00;09:51:00;25;25;25;0;0;1500;886500;886500;902;1499;885587;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:062;00:00:36:061;00:00:00:164;00:00:35:967;00:00:36:062;00:00:36:061;00:00:00:164;00:00:35:967;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:25:35:867	1372431335.867500;2013-06-28	20:26:35:867	1372431395.867500;00:01:00;09:52:00;25;25;25;0;0;1500;888000;888000;903;1499;887086;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:050;00:00:36:061;00:00:00:148;00:00:35:907;00:00:36:050;00:00:36:061;00:00:00:148;00:00:35:906;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:26:35:867	1372431395.867500;2013-06-28	20:27:35:867	1372431455.867500;00:01:00;09:53:00;25;25;25;0;0;1500;889500;889500;905;1498;888584;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:038;00:00:36:061;00:00:00:149;00:00:35:846;00:00:36:038;00:00:36:061;00:00:00:149;00:00:35:846;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:27:35:867	1372431455.867500;2013-06-28	20:28:35:867	1372431515.867500;00:01:00;09:54:00;25;25;25;0;0;1500;891000;891000;901;1504;890088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:078;00:00:36:061;00:00:00:167;00:00:35:785;00:00:36:078;00:00:36:061;00:00:00:167;00:00:35:785;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:28:35:867	1372431515.867500;2013-06-28	20:29:35:867	1372431575.867500;00:01:00;09:55:00;25;25;25;0;0;1500;892500;892500;910;1491;891579;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:070;00:00:36:061;00:00:00:169;00:00:36:049;00:00:36:070;00:00:36:061;00:00:00:169;00:00:36:049;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:29:35:867	1372431575.867500;2013-06-28	20:30:35:867	1372431635.867500;00:01:00;09:56:00;25;25;25;0;0;1500;894000;894000;899;1511;893090;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:073;00:00:36:061;00:00:00:173;00:00:35:988;00:00:36:073;00:00:36:061;00:00:00:173;00:00:35:988;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:30:35:867	1372431635.867500;2013-06-28	20:31:35:867	1372431695.867500;00:01:00;09:57:00;25;25;25;0;0;1500;895500;895500;902;1497;894587;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:068;00:00:36:061;00:00:00:162;00:00:35:928;00:00:36:068;00:00:36:061;00:00:00:162;00:00:35:927;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:31:35:867	1372431695.867500;2013-06-28	20:32:35:867	1372431755.867500;00:01:00;09:58:00;25;25;25;0;0;1500;897000;897000;904;1498;896085;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:077;00:00:36:061;00:00:00:154;00:00:35:868;00:00:36:077;00:00:36:061;00:00:00:154;00:00:35:867;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:32:35:869	1372431755.869500;2013-06-28	20:33:35:867	1372431815.867500;00:00:59;09:59:00;25;25.0008;25;0;0;1500;898500;898500;901;1503;897588;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:058;00:00:36:061;00:00:00:166;00:00:35:808;00:00:36:058;00:00:36:061;00:00:00:166;00:00:35:807;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:33:35:867	1372431815.867500;2013-06-28	20:34:35:867	1372431875.867500;00:01:00;10:00:00;25;25;25;0;0;1500;900000;900000;900;1501;899089;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:036;00:00:36:061;00:00:00:157;00:00:35:748;00:00:36:036;00:00:36:061;00:00:00:157;00:00:35:747;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:34:35:867	1372431875.867500;2013-06-28	20:35:35:867	1372431935.867500;00:01:00;10:01:00;25;25;25;0;0;1500;901500;901500;901;1499;900588;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:044;00:00:36:061;00:00:00:170;00:00:36:006;00:00:36:044;00:00:36:061;00:00:00:170;00:00:36:005;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:35:35:867	1372431935.867500;2013-06-28	20:36:35:867	1372431995.867500;00:01:00;10:02:00;25;25;25;0;0;1500;903000;903000;904;1497;902085;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:042;00:00:36:061;00:00:00:164;00:00:35:946;00:00:36:042;00:00:36:061;00:00:00:164;00:00:35:945;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:36:35:867	1372431995.867500;2013-06-28	20:37:35:867	1372432055.867500;00:01:00;10:03:00;25;25;25;0;0;1500;904500;904500;903;1501;903586;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:061;00:00:36:061;00:00:00:171;00:00:35:886;00:00:36:061;00:00:36:061;00:00:00:171;00:00:35:886;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:37:35:867	1372432055.867500;2013-06-28	20:38:35:867	1372432115.867500;00:01:00;10:04:00;25;25;25;0;0;1500;906000;906000;900;1503;905089;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:084;00:00:36:061;00:00:00:177;00:00:35:827;00:00:36:084;00:00:36:061;00:00:00:177;00:00:35:826;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:38:35:867	1372432115.867500;2013-06-28	20:39:35:867	1372432175.867500;00:01:00;10:05:00;25;25;25;0;0;1500;907500;907500;899;1501;906590;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:058;00:00:36:061;00:00:00:167;00:00:35:767;00:00:36:058;00:00:36:061;00:00:00:167;00:00:35:767;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:39:35:867	1372432175.867500;2013-06-28	20:40:35:867	1372432235.867500;00:01:00;10:06:00;25;25;25;0;0;1500;909000;909000;900;1499;908089;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:051;00:00:36:061;00:00:00:169;00:00:36:020;00:00:36:051;00:00:36:061;00:00:00:169;00:00:36:020;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:40:35:867	1372432235.867500;2013-06-28	20:41:35:867	1372432295.867500;00:01:00;10:07:00;25;25;25;0;0;1500;910500;910500;900;1500;909589;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:050;00:00:36:061;00:00:00:158;00:00:35:961;00:00:36:050;00:00:36:061;00:00:00:158;00:00:35:960;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:41:35:867	1372432295.867500;2013-06-28	20:42:35:867	1372432355.867500;00:01:00;10:08:00;25;25;25;0;0;1500;912000;912000;904;1496;911085;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;00:00:36:086;00:00:36:061;00:00:00:170;00:00:35:902;00:00:36:086;00:00:36:061;00:00:00:170;00:00:35:901;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:42:35:867	1372432355.867500;2013-06-28	20:43:35:867	1372432415.867500;00:01:00;10:09:00;25;25;25;0;0;1500;913500;913500;955;1449;912534;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;266;285;0;0;00:00:37:416;00:00:36:063;00:00:01:706;00:00:35:845;00:00:37:416;00:00:36:063;00:00:01:706;00:00:35:844;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-28	20:43:35:867	1372432415.867500;2013-06-28	20:44:35:867	1372432475.867500;00:01:00;10:10:00;25;25;25;0;0;1500;915000;915000;901;1554;914088;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;285;0;0;00:00:37:045;00:00:36:065;00:00:01:341;00:00:35:784;00:00:37:045;00:00:36:065;00:00:01:341;00:00:35:783;0;0;0;0;0;0;0;0;0;0;
